time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1781598712.76516485,0.00355666,15420,0.00004815,0.00000000,0,0.00000000,2013,2003,12,0.00116709
1781598712.86531138,0.00383096,15346,0.00003802,0.00000000,0,0.00000000,2003,2013,16,0.00114108
1781598712.96519852,0.00439320,15523,0.00004135,0.00000000,0,0.00000000,2013,2022,19,0.00076904
1781598713.06523037,0.00358859,15356,0.00005100,0.00000000,0,0.00000000,2022,2039,25,0.00047129
1781598713.16517401,0.00387298,15326,0.00006387,0.00000000,0,0.00000000,2039,2042,23,0.00049920
1781598713.26515818,0.00471826,15565,0.00006539,0.00000000,0,0.00000000,2042,2048,22,0.00088822
1781598713.36532068,0.00555987,15395,0.00010111,0.00000000,0,0.00000000,2048,2059,32,0.00090599
1781598713.46519852,0.00584261,15295,0.00018430,0.00000000,0,0.00000000,2059,2064,25,0.00082067
1781598713.56522751,0.00362321,15313,0.00006029,0.00000000,0,0.00000000,2064,2073,22,0.00073773
1781598713.66524935,0.00519516,15450,0.00008289,0.00000000,0,0.00000000,2073,2094,27,0.00093350
1781598713.76539493,0.00519481,15257,0.00017599,0.00000000,0,0.00000000,2094,2095,38,0.00079648
1781598713.86522031,0.00540054,15234,0.00031508,0.00000000,0,0.00000000,2095,2120,40,0.00224229
1781598713.96516490,0.00565350,15309,0.00007641,0.00000000,0,0.00000000,2120,2144,42,0.00053593
1781598714.06537676,0.00411007,15185,0.00011286,0.00000000,0,0.00000000,2144,2151,56,0.00051533
1781598714.16525936,0.00407680,15130,0.00009991,0.00000000,0,0.00000000,2151,2185,53,0.00081509
1781598714.26520300,0.00520200,15237,0.00015267,0.00000000,0,0.00000000,2185,2196,41,0.00116996
1781598714.36531234,0.00631936,15190,0.00028940,0.00000000,0,0.00000000,2196,2222,50,0.00086195
1781598714.46514964,0.00527078,15143,0.00008009,0.00000000,0,0.00000000,2222,2215,32,0.00077388
1781598714.56530857,0.00371258,14990,0.00007724,0.00000000,0,0.00000000,2215,2215,29,0.00053749
1781598714.66520429,0.00373968,15043,0.00018801,0.00000000,0,0.00000000,2215,2163,47,0.00052573
1781598714.76513338,0.00427873,15116,0.00008343,0.00000000,0,0.00000000,2163,2169,38,0.00196749
1781598714.86528087,0.00371154,14937,0.00007850,0.00000000,0,0.00000000,2169,2189,33,0.00076956
1781598714.96518135,0.00378025,15069,0.00011315,0.00000000,0,0.00000000,2189,2221,56,0.00047823
1781598715.06536984,0.00447103,15110,0.00006490,0.00000000,0,0.00000000,2221,2239,34,0.00106148
1781598715.16520834,0.00486749,15264,0.00009336,0.00000000,0,0.00000000,2239,2242,40,0.00050603
1781598715.26514554,0.00416369,15145,0.00009056,0.00000000,0,0.00000000,2242,2242,35,0.00077328
1781598715.36530542,0.00401783,15289,0.00002791,0.00000000,0,0.00000000,2242,2256,16,0.00105577
1781598715.46531796,0.00406499,15384,0.00011868,0.00000000,0,0.00000000,2256,2218,20,0.00054447
1781598715.56530595,0.00350135,15331,0.00003841,0.00000000,0,0.00000000,2218,2217,17,0.00069362
1781598715.66527700,0.00490527,15340,0.00003285,0.00000000,0,0.00000000,2217,2224,14,0.00049761
1781598715.76588082,0.00469816,15318,0.00003813,0.00000000,0,0.00000000,2224,2236,13,0.00097538
1781598715.86539340,0.00475044,15259,0.00007035,0.00000000,0,0.00000000,2236,2205,15,0.00072391
1781598715.96538615,0.00403697,15236,0.00002326,0.00000000,0,0.00000000,2205,2206,6,0.00046337
1781598716.06585121,0.00416106,15128,0.00003064,0.00000000,0,0.00000000,2206,2220,14,0.00093423
1781598716.16530848,0.00403250,15222,0.00002269,0.00000000,0,0.00000000,2220,2221,8,0.00111128
1781598716.26530600,0.00370106,15125,0.00002485,0.00000000,0,0.00000000,2221,2230,12,0.00082332
1781598716.36525416,0.00540290,15093,0.00003069,0.00000000,0,0.00000000,2230,2239,11,0.00167127
1781598716.46514297,0.00364387,15155,0.00002704,0.00000000,0,0.00000000,2239,2250,12,0.00155276
1781598716.56518817,0.00430680,15145,0.00002165,0.00000000,0,0.00000000,2250,2244,9,0.00193209
1781598716.66513729,0.00383461,15088,0.00001834,0.00000000,0,0.00000000,2244,2247,8,0.00044977
1781598716.76522231,0.00466551,15052,0.00005678,0.00000000,0,0.00000000,2247,2247,12,0.00053382
1781598716.86521029,0.00360231,15115,0.00007104,0.00000000,0,0.00000000,2247,2213,19,0.00084292
1781598716.96533775,0.00400606,14959,0.00006091,0.00000000,0,0.00000000,2213,2208,24,0.00139096
1781598717.06528401,0.00380172,14868,0.00005382,0.00000000,0,0.00000000,2208,2218,20,0.00104755
1781598717.16519213,0.00374289,14820,0.00003841,0.00000000,0,0.00000000,2218,2236,19,0.00078551
1781598717.26532578,0.00395592,14930,0.00004532,0.00000000,0,0.00000000,2236,2240,12,0.00212143
1781598717.36523342,0.00349898,14670,0.00004174,0.00000000,0,0.00000000,2240,2256,19,0.00062457
1781598717.46515989,0.00454359,14900,0.00015017,0.00000000,0,0.00000000,2256,2281,44,0.00086431
1781598717.56528020,0.00434394,14891,0.00012373,0.00000000,0,0.00000000,2281,2306,60,0.00062187
1781598717.66523767,0.00497245,14801,0.00013709,0.00000000,0,0.00000000,2306,2288,25,0.00048599
1781598717.76576209,0.00396809,14641,0.00003638,0.00000000,0,0.00000000,2288,2287,14,0.00064002
1781598717.86521673,0.00483752,14763,0.00003203,0.00000000,0,0.00000000,2287,2294,11,0.00059466
1781598717.96589327,0.00343806,14659,0.00005534,0.00000000,0,0.00000000,2294,2297,25,0.00081504
1781598718.06521010,0.00346491,14539,0.00010602,0.00000000,0,0.00000000,2297,2311,51,0.00116302
1781598718.16517472,0.00492389,14964,0.00009676,0.00000000,0,0.00000000,2311,2334,32,0.00049709
1781598718.26574206,0.00411153,14892,0.00008040,0.00000000,0,0.00000000,2334,2346,35,0.00128010
1781598718.36526442,0.00394143,14863,0.00007833,0.00000000,0,0.00000000,2346,2345,33,0.00081219
1781598718.46523499,0.00370569,14994,0.00006740,0.00000000,0,0.00000000,2345,2360,35,0.00059633
1781598718.56528330,0.00423139,14943,0.00012391,0.00000000,0,0.00000000,2360,2386,40,0.00127302
1781598718.66525006,0.00395765,14900,0.00009279,0.00000000,0,0.00000000,2386,2396,37,0.00051792
1781598718.76518655,0.00442783,14885,0.00014801,0.00000000,0,0.00000000,2396,2424,54,0.00082119
1781598718.86513829,0.00378044,15112,0.00009443,0.00000000,0,0.00000000,2424,2460,58,0.00060145
1781598718.96519279,0.00406088,15059,0.00013291,0.00000000,0,0.00000000,2460,2463,61,0.00055683
1781598719.06529069,0.00368448,14965,0.00016576,0.00000000,0,0.00000000,2463,2460,77,0.00198600
1781598719.16532183,0.00455795,14916,0.00014139,0.00000000,0,0.00000000,2460,2489,64,0.00067615
1781598719.26529384,0.00391764,14822,0.00012739,0.00000000,0,0.00000000,2489,2477,53,0.00207177
1781598719.36514759,0.00354568,14528,0.00012375,0.00000000,0,0.00000000,2477,2501,62,0.00074482
1781598719.46569729,0.00440530,14161,0.00040755,0.00000000,0,0.00000000,2501,2387,56,0.00087718
1781598719.56522727,0.00444012,14137,0.00007887,0.00000000,0,0.00000000,2387,2409,40,0.00066298
1781598719.66519094,0.00361958,14103,0.00009114,0.00000000,0,0.00000000,2409,2437,50,0.00070687
1781598719.76568437,0.00422751,13868,0.00016160,0.00000000,0,0.00000000,2437,2424,53,0.00046762
1781598719.86526012,0.00388075,13829,0.00008646,0.00000000,0,0.00000000,2424,2458,44,0.00060961
1781598719.96519709,0.00404496,13934,0.00011912,0.00000000,0,0.00000000,2458,2478,55,0.00090822
1781598720.06514049,0.00393476,14094,0.00015092,0.00000000,0,0.00000000,2478,2469,42,0.00096666
1781598720.16530395,0.00524521,14044,0.00022551,0.00000000,0,0.00000000,2469,2505,77,0.00047192
1781598720.26517344,0.00450612,14291,0.00016255,0.00000000,0,0.00000000,2505,2512,50,0.00107794
1781598720.36512446,0.00401919,14444,0.00018004,0.00000000,0,0.00000000,2512,2558,77,0.00060527
1781598720.46524596,0.00534413,14317,0.00028200,0.00000000,0,0.00000000,2558,2530,84,0.00064090
1781598720.56519270,0.00371606,14338,0.00010101,0.00000000,0,0.00000000,2530,2562,58,0.00069052
1781598720.66514945,0.00410928,14466,0.00015444,0.00000000,0,0.00000000,2562,2597,66,0.00080208
1781598720.76522851,0.00529834,14107,0.00022994,0.00000000,0,0.00000000,2597,2648,76,0.00139267
1781598720.86517620,0.00370633,14312,0.00021587,0.00000000,0,0.00000000,2648,2647,63,0.00105313
1781598720.96529341,0.00523376,14311,0.00025174,0.00000000,0,0.00000000,2647,2699,94,0.00044850
1781598721.06527305,0.00527091,14540,0.00032983,0.00000000,0,0.00000000,2699,2741,113,0.00114637
1781598721.16566896,0.00621299,14275,0.00021870,0.00000000,0,0.00000000,2741,2832,115,0.00084854
1781598721.26524234,0.00455049,14414,0.00016872,0.00000000,0,0.00000000,2612,2705,106,0.00074607
1781598721.36570191,0.00449490,14406,0.00022910,0.00000000,0,0.00000000,2705,2783,121,0.00071059
1781598721.46514273,0.00578687,14636,0.00024318,0.00000000,0,0.00000000,2783,2839,92,0.00077414
1781598721.56522083,0.00424570,14363,0.00020714,0.00000000,0,0.00000000,2839,2885,103,0.00097261
1781598721.66514325,0.00378153,14547,0.00015710,0.00000000,0,0.00000000,2885,2951,95,0.00067473
1781598721.76562262,0.00778842,14427,0.00084607,0.00000000,0,0.00000000,2951,2908,84,0.00082400
1781598721.86529589,0.00402190,14299,0.00014173,0.00000000,0,0.00000000,2908,2980,92,0.00089541
1781598721.96565151,0.00400571,14331,0.00017523,0.00000000,0,0.00000000,2980,3032,89,0.00075035
1781598722.06531429,0.00419980,14408,0.00012926,0.00000000,0,0.00000000,3032,3071,72,0.00092653
1781598722.16524339,0.00474502,14080,0.00016663,0.00000000,0,0.00000000,3071,3096,87,0.00045569
1781598722.26520514,0.00407509,14201,0.00016845,0.00000000,0,0.00000000,3096,3154,93,0.00128053
1781598722.36561322,0.00483125,14282,0.00013460,0.00000000,0,0.00000000,3154,3180,65,0.00059205
1781598722.46529245,0.00509439,13991,0.00047595,0.00000000,0,0.00000000,3180,3195,110,0.00055607
1781598722.56515431,0.00459094,14043,0.00011954,0.00000000,0,0.00000000,3195,3121,76,0.00090558
1781598722.66556883,0.00452953,14146,0.00016905,0.00000000,0,0.00000000,3121,3176,69,0.00045989
1781598722.76522994,0.00546988,14102,0.00038468,0.00000000,0,0.00000000,3176,3217,88,0.00048235
1781598722.86563587,0.00589479,13886,0.00047839,0.00000000,0,0.00000000,3217,3259,88,0.00126749
1781598722.96558666,0.00531106,13990,0.00018327,0.00000000,0,0.00000000,3259,3318,76,0.00218561
1781598723.06520081,0.00429530,14026,0.00017350,0.00000000,0,0.00000000,3318,3343,64,0.00075732
1781598723.16518497,0.00668044,13915,0.00031810,0.00000000,0,0.00000000,3343,3375,57,0.00223914
1781598723.26561356,0.00548923,13917,0.00029213,0.00000000,0,0.00000000,3375,3413,83,0.00078570
1781598723.36557674,0.00574243,14020,0.00048285,0.00000000,0,0.00000000,3413,3447,79,0.00137946
1781598723.46518111,0.00514403,14048,0.00019063,0.00000000,0,0.00000000,3447,3492,75,0.00218913
1781598723.56527042,0.00540699,14034,0.00011025,0.00000000,0,0.00000000,3492,3510,48,0.00095921
1781598723.66576743,0.00348165,13864,0.00011310,0.00000000,0,0.00000000,3510,3523,49,0.00041756
1781598723.76517820,0.00437380,14034,0.00012799,0.00000000,0,0.00000000,3523,3560,53,0.00078753
1781598723.86528206,0.00629814,13971,0.00023914,0.00000000,0,0.00000000,3560,3581,45,0.00129615
1781598723.96523833,0.00484915,14113,0.00010525,0.00000000,0,0.00000000,3581,3584,44,0.00075783
1781598724.06579685,0.00625005,14224,0.00033021,0.00000000,0,0.00000000,3584,3604,55,0.00045804
1781598724.16563463,0.00460775,14216,0.00019615,0.00000000,0,0.00000000,3604,3606,67,0.00082105
1781598724.26558208,0.00422254,14055,0.00013870,0.00000000,0,0.00000000,3606,3634,46,0.00062584
1781598724.36522627,0.00496757,14052,0.00013686,0.00000000,0,0.00000000,3634,3652,53,0.00210308
1781598724.46512365,0.00454915,14132,0.00009742,0.00000000,0,0.00000000,3652,3678,36,0.00075476
1781598724.56515670,0.00493206,13992,0.00011742,0.00000000,0,0.00000000,3678,3698,39,0.00176083
1781598724.66559339,0.00860949,13853,0.00040524,0.00000000,0,0.00000000,3698,3711,50,0.00191817
1781598724.76557207,0.00515186,13989,0.00017199,0.00000000,0,0.00000000,3711,3716,48,0.00173019
1781598724.86568427,0.00472057,13744,0.00013352,0.00000000,0,0.00000000,3716,3700,51,0.00080954
1781598724.96554589,0.00569519,13633,0.00053575,0.00000000,0,0.00000000,3700,3698,78,0.00076093
1781598725.06556153,0.00404288,13523,0.00021485,0.00000000,0,0.00000000,3698,3775,122,0.00059985
1781598725.16513038,0.00495844,13678,0.00024323,0.00000000,0,0.00000000,3492,3613,153,0.00094376
1781598725.26559234,0.00450392,13721,0.00030623,0.00000000,0,0.00000000,3613,3733,150,0.00078025
1781598725.36578441,0.00755153,13633,0.00044696,0.00000000,0,0.00000000,3733,3844,171,0.00065658
1781598725.46572661,0.00630850,14323,0.00080625,0.00000000,0,0.00000000,3844,3905,134,0.00086671
1781598725.56555390,0.00583322,14296,0.00028750,0.00000000,0,0.00000000,3905,3963,108,0.00128496
1781598725.66530252,0.00611668,14116,0.00045836,0.00000000,0,0.00000000,3963,4061,161,0.00098055
1781598725.76518750,0.00439949,14082,0.00026415,0.00000000,0,0.00000000,4061,4160,183,0.00045121
1781598725.86545825,0.00418030,14055,0.00014454,0.00000000,0,0.00000000,4160,4206,86,0.00078095
1781598725.96571946,0.00458452,14090,0.00021476,0.00000000,0,0.00000000,4206,4218,90,0.00079398
1781598726.06573415,0.00470309,13733,0.00016034,0.00000000,0,0.00000000,4218,4237,59,0.00073320
1781598726.16551399,0.00609896,13726,0.00008948,0.00000000,0,0.00000000,4237,4257,45,0.00074682
1781598726.26529551,0.00417447,13798,0.00009637,0.00000000,0,0.00000000,4257,4282,41,0.00067128
1781598726.36522055,0.00459026,13706,0.00014163,0.00000000,0,0.00000000,4282,4308,48,0.00064811
1781598726.46521449,0.00672711,13717,0.00015411,0.00000000,0,0.00000000,4308,4317,44,0.00113189
1781598726.56556249,0.00504450,13822,0.00014456,0.00000000,0,0.00000000,4317,4331,33,0.00121264
1781598726.66521668,0.00569331,13931,0.00013578,0.00000000,0,0.00000000,4331,4354,39,0.00045349
1781598726.76565266,0.00552720,13671,0.00011534,0.00000000,0,0.00000000,4354,4370,45,0.00048368
1781598726.86569786,0.00524750,13951,0.00032965,0.00000000,0,0.00000000,4370,4399,105,0.00070073
1781598726.96577287,0.00484461,13825,0.00065535,0.00000000,0,0.00000000,4399,4436,101,0.00079322
1781598727.06593919,0.00549245,13626,0.00010730,0.00000000,0,0.00000000,4436,4466,34,0.00136764
1781598727.16517663,0.00495410,13550,0.00031442,0.00000000,0,0.00000000,4466,4450,61,0.00045277
1781598727.26515317,0.00589636,13699,0.00026229,0.00000000,0,0.00000000,4450,4489,91,0.00138238
1781598727.36552405,0.00542654,13740,0.00014141,0.00000000,0,0.00000000,4489,4517,62,0.00074257
1781598727.46565914,0.00899084,13754,0.00009560,0.00000000,0,0.00000000,4517,4514,37,0.00180292
1781598727.56548715,0.00525049,13724,0.00014853,0.00000000,0,0.00000000,4514,4536,53,0.00049343
1781598727.66549063,0.00617205,13930,0.00010779,0.00000000,0,0.00000000,4536,4548,44,0.00078261
1781598727.76570940,0.00467539,13740,0.00012827,0.00000000,0,0.00000000,4548,4570,52,0.00065246
1781598727.86554003,0.00630783,13892,0.00013576,0.00000000,0,0.00000000,4570,4582,44,0.00075718
1781598727.96546960,0.00386631,14041,0.00011875,0.00000000,0,0.00000000,4582,4586,50,0.00150042
1781598728.06573176,0.00595583,13747,0.00029168,0.00000000,0,0.00000000,4586,4617,92,0.00089148
1781598728.16553283,0.00555408,13845,0.00023509,0.00000000,0,0.00000000,4617,4634,102,0.00097084
1781598728.26545405,0.00402782,13805,0.00009768,0.00000000,0,0.00000000,4634,4648,46,0.00111725
1781598728.36568785,0.00496372,13792,0.00017216,0.00000000,0,0.00000000,4648,4672,64,0.00194075
1781598728.46554947,0.00500627,13631,0.00018879,0.00000000,0,0.00000000,4672,4676,74,0.00048382
1781598728.56544185,0.00483990,13618,0.00066984,0.00000000,0,0.00000000,4676,4607,76,0.00077063
1781598728.66566205,0.00762262,13727,0.00021660,0.00000000,0,0.00000000,4607,4645,83,0.00048586
1781598728.76563263,0.00388247,13496,0.00024184,0.00000000,0,0.00000000,4645,4683,95,0.00076134
1781598728.86547446,0.00412386,13496,0.00011633,0.00000000,0,0.00000000,4683,4724,62,0.00080624
1781598728.96558619,0.00421600,13274,0.00011990,0.00000000,0,0.00000000,4724,4755,52,0.00062577
1781598729.06560802,0.00460323,13177,0.00012399,0.00000000,0,0.00000000,4755,4768,47,0.00063470
1781598729.16547275,0.00416549,13137,0.00010629,0.00000000,0,0.00000000,4768,4777,38,0.00059067
1781598729.26559401,0.00573687,13009,0.00015821,0.00000000,0,0.00000000,4777,4802,56,0.00045233
1781598729.36549330,0.00440647,13122,0.00014714,0.00000000,0,0.00000000,4802,4832,52,0.00059423
1781598729.46648455,0.00458511,13043,0.00022497,0.00000000,0,0.00000000,4832,4833,67,0.00076324
1781598729.56568551,0.00430149,12966,0.00014889,0.00000000,0,0.00000000,4833,4869,68,0.00091458
1781598729.66559458,0.00447286,12930,0.00026411,0.00000000,0,0.00000000,4869,4862,78,0.00041836
1781598729.76548147,0.00405313,12981,0.00011306,0.00000000,0,0.00000000,4862,4896,54,0.00090234
1781598729.86558723,0.00445599,12736,0.00012966,0.00000000,0,0.00000000,4896,4921,52,0.00047617
1781598729.96551752,0.00400965,12808,0.00014832,0.00000000,0,0.00000000,4921,4936,59,0.00103403
1781598730.06646562,0.00440663,12728,0.00012188,0.00000000,0,0.00000000,4936,4952,39,0.00063114
1781598730.16645813,0.00504043,12664,0.00013379,0.00000000,0,0.00000000,4952,4973,35,0.00084895
1781598730.26555061,0.00389964,12578,0.00010669,0.00000000,0,0.00000000,4973,4972,40,0.00074340
1781598730.36649466,0.00404823,12674,0.00013329,0.00000000,0,0.00000000,4972,4981,35,0.00088281
1781598730.46646500,0.00500071,12826,0.00016321,0.00000000,0,0.00000000,4981,5011,48,0.00079557
1781598730.56649470,0.00378922,12667,0.00007107,0.00000000,0,0.00000000,5011,5025,37,0.00049107
1781598730.66649556,0.00474043,12705,0.00014142,0.00000000,0,0.00000000,5025,5021,34,0.00082793
1781598730.76566434,0.00411343,12852,0.00007667,0.00000000,0,0.00000000,5021,5010,24,0.00042186
1781598730.86558127,0.00366037,12772,0.00006684,0.00000000,0,0.00000000,5010,5026,32,0.00132199
1781598730.96542358,0.00490126,12438,0.00008965,0.00000000,0,0.00000000,5026,5044,38,0.00069555
1781598731.06564116,0.00342585,12568,0.00009205,0.00000000,0,0.00000000,5044,5077,48,0.00040725
1781598731.16548014,0.00408318,12664,0.00008081,0.00000000,0,0.00000000,5077,5090,40,0.00084791
1781598731.26539874,0.00383479,12726,0.00009610,0.00000000,0,0.00000000,5090,5118,36,0.00077637
1781598731.36563087,0.00430945,12700,0.00014701,0.00000000,0,0.00000000,5118,5120,54,0.00089745
1781598731.46641636,0.00478932,12909,0.00013784,0.00000000,0,0.00000000,5120,5146,42,0.00049703
1781598731.56644964,0.00545440,12597,0.00024655,0.00000000,0,0.00000000,5146,5157,50,0.00076933
1781598731.66561079,0.00434526,12349,0.00014222,0.00000000,0,0.00000000,5157,5174,44,0.00043828
1781598731.76546907,0.00393208,12527,0.00014244,0.00000000,0,0.00000000,5174,5183,50,0.00095827
1781598731.86647773,0.00403753,12875,0.00012789,0.00000000,0,0.00000000,5183,5193,57,0.00085815
1781598731.96566081,0.00542353,12843,0.00028354,0.00000000,0,0.00000000,5193,5229,55,0.00055886
1781598732.06552339,0.00355153,13050,0.00013513,0.00000000,0,0.00000000,5229,5288,76,0.00271741
1781598732.16648412,0.00388273,13169,0.00016773,0.00000000,0,0.00000000,4693,4787,119,0.00071605
1781598732.26560783,0.00402018,13134,0.00010763,0.00000000,0,0.00000000,4787,4837,67,0.00073776
1781598732.36641550,0.00388520,13250,0.00006536,0.00000000,0,0.00000000,4837,4868,38,0.00096168
1781598732.46648407,0.00533734,13413,0.00008858,0.00000000,0,0.00000000,4868,4892,38,0.00077223
1781598732.56568670,0.00339803,13304,0.00010929,0.00000000,0,0.00000000,4892,4921,53,0.00048566
1781598732.66542053,0.00658775,13096,0.00011249,0.00000000,0,0.00000000,4921,4933,32,0.00044683
1781598732.76533723,0.00542247,13332,0.00012289,0.00000000,0,0.00000000,4933,4954,52,0.00175022
1781598732.86570215,0.00495254,13156,0.00019670,0.00000000,0,0.00000000,4954,4975,46,0.00066447
1781598732.96538544,0.00538337,13048,0.00025469,0.00000000,0,0.00000000,4975,4997,46,0.00045925
1781598733.06529808,0.00394726,13406,0.00012595,0.00000000,0,0.00000000,4997,5016,41,0.00066535
1781598733.16554952,0.00472723,13275,0.00010501,0.00000000,0,0.00000000,5016,5057,62,0.00077658
1781598733.26635981,0.00421633,13172,0.00010662,0.00000000,0,0.00000000,5057,5066,48,0.00080257
1781598733.36539555,0.00382723,13150,0.00009135,0.00000000,0,0.00000000,5066,5077,42,0.00062858
1781598733.46567154,0.00517002,13133,0.00012209,0.00000000,0,0.00000000,5077,5105,44,0.00074087
1781598733.56534410,0.00543852,13154,0.00011493,0.00000000,0,0.00000000,5105,5120,48,0.00075663
1781598733.66518664,0.00715410,13195,0.00021060,0.00000000,0,0.00000000,5120,5153,50,0.00083536
1781598733.76635408,0.00496106,13339,0.00011181,0.00000000,0,0.00000000,5153,5188,58,0.00074819
1781598733.86548400,0.00638549,13496,0.00021662,0.00000000,0,0.00000000,5188,5205,86,0.00122343
1781598733.96678114,0.00445893,13424,0.00013455,0.00000000,0,0.00000000,5205,5215,53,0.00078284
1781598734.06634903,0.00540026,13361,0.00027621,0.00000000,0,0.00000000,5215,5233,55,0.00046041
1781598734.16562843,0.00481390,13719,0.00045598,0.00000000,0,0.00000000,5233,5250,77,0.00060790
1781598734.26646280,0.00538963,13520,0.00015711,0.00000000,0,0.00000000,5250,5267,56,0.00077654
1781598734.36645794,0.00555201,13315,0.00026856,0.00000000,0,0.00000000,5267,5304,89,0.00049319
1781598734.46557999,0.00536735,13578,0.00038292,0.00000000,0,0.00000000,5304,5436,256,0.00098839
1781598734.56634569,0.00431091,13454,0.00034161,0.00000000,0,0.00000000,5436,5518,179,0.00159948
1781598734.66553831,0.00567122,13570,0.00076352,0.00000000,0,0.00000000,5518,5548,123,0.00073118
1781598734.76642227,0.00495690,13484,0.00017663,0.00000000,0,0.00000000,5548,5602,92,0.00102327
1781598734.86636734,0.00493756,13646,0.00033065,0.00000000,0,0.00000000,5602,5632,96,0.00079933
1781598734.96626973,0.00549502,13360,0.00016156,0.00000000,0,0.00000000,5632,5678,54,0.00062935
1781598735.06635714,0.00545645,13066,0.00020685,0.00000000,0,0.00000000,5678,5689,53,0.00045455
1781598735.16634846,0.00519447,13146,0.00022245,0.00000000,0,0.00000000,5689,5663,47,0.00079427
1781598735.26542473,0.00540335,12938,0.00024250,0.00000000,0,0.00000000,5663,5665,63,0.00046010
1781598735.36529732,0.00425153,12977,0.00019503,0.00000000,0,0.00000000,5665,5723,112,0.00085564
1781598735.46632671,0.00384685,12965,0.00019300,0.00000000,0,0.00000000,5723,5775,102,0.00108153
1781598735.56551313,0.00523519,13151,0.00052150,0.00000000,0,0.00000000,5775,5755,91,0.00153834
1781598735.66639447,0.00614454,13323,0.00035981,0.00000000,0,0.00000000,5755,5772,78,0.00075229
1781598735.76640916,0.00575650,13192,0.00025775,0.00000000,0,0.00000000,5772,5836,90,0.00049219
1781598735.86632824,0.00613544,13346,0.00037477,0.00000000,0,0.00000000,5836,5845,96,0.00046737
1781598735.96643591,0.00506927,13528,0.00014118,0.00000000,0,0.00000000,5845,5894,74,0.00045074
1781598736.06638622,0.00521559,13456,0.00022576,0.00000000,0,0.00000000,5894,5911,86,0.00075603
1781598736.16630173,0.00551704,13260,0.00020419,0.00000000,0,0.00000000,5911,5941,53,0.00076605
1781598736.26545119,0.00579548,13493,0.00023624,0.00000000,0,0.00000000,5941,5950,56,0.00073006
1781598736.36554575,0.00444364,13263,0.00012934,0.00000000,0,0.00000000,5950,5968,47,0.00137891
1781598736.46647382,0.00425622,13267,0.00011845,0.00000000,0,0.00000000,5968,5967,44,0.00061217
1781598736.56639743,0.00684512,13413,0.00035230,0.00000000,0,0.00000000,5967,5964,51,0.00135410
1781598736.66553044,0.00488572,13297,0.00012759,0.00000000,0,0.00000000,5964,5989,51,0.00083764
1781598736.76630116,0.00413378,13409,0.00007080,0.00000000,0,0.00000000,5989,5995,29,0.00077545
1781598736.86641717,0.00599468,13333,0.00015892,0.00000000,0,0.00000000,5995,6006,42,0.00076815
1781598736.96633029,0.00396599,13684,0.00008070,0.00000000,0,0.00000000,6006,6024,36,0.00093194
1781598737.06648850,0.00494366,13447,0.00012097,0.00000000,0,0.00000000,6024,6012,32,0.00079936
1781598737.16640544,0.00529335,13505,0.00009459,0.00000000,0,0.00000000,6012,6038,38,0.00045601
1781598737.26549888,0.00477986,13686,0.00017060,0.00000000,0,0.00000000,6038,6063,54,0.00100079
1781598737.36543608,0.00407244,13695,0.00013230,0.00000000,0,0.00000000,6063,6097,66,0.00075534
1781598737.46638131,0.00496861,13763,0.00041464,0.00000000,0,0.00000000,6097,6115,145,0.00075003
1781598737.56628680,0.00517013,13744,0.00035269,0.00000000,0,0.00000000,6115,6116,46,0.00074356
1781598737.66642737,0.00436742,13797,0.00010180,0.00000000,0,0.00000000,6116,6148,50,0.00056101
1781598737.76640821,0.00534553,13587,0.00015415,0.00000000,0,0.00000000,6148,6157,72,0.00047123
1781598737.86627913,0.00447439,13611,0.00013539,0.00000000,0,0.00000000,6157,6176,49,0.00047153
1781598737.96548009,0.00413365,13932,0.00007984,0.00000000,0,0.00000000,6176,6204,39,0.00049498
1781598738.06635070,0.00362598,13810,0.00008876,0.00000000,0,0.00000000,6204,6225,39,0.00084066
1781598738.16626382,0.00395853,13672,0.00012361,0.00000000,0,0.00000000,6225,6223,33,0.00045774
1781598738.26629853,0.00362040,13836,0.00011641,0.00000000,0,0.00000000,6223,6210,33,0.00097089
1781598738.36637616,0.00437300,13925,0.00007261,0.00000000,0,0.00000000,6210,6233,35,0.00079685
1781598738.46629858,0.00404957,13795,0.00008646,0.00000000,0,0.00000000,6233,6242,28,0.00047130
1781598738.56539798,0.00345511,13889,0.00007804,0.00000000,0,0.00000000,6242,6276,50,0.00077082
1781598738.66633296,0.00757964,13985,0.00016252,0.00000000,0,0.00000000,5731,5766,40,0.00046697
1781598738.76617813,0.00382267,13793,0.00009243,0.00000000,0,0.00000000,5766,5785,37,0.00045101
1781598738.86537504,0.00352640,13833,0.00007367,0.00000000,0,0.00000000,5785,5816,39,0.00107525
1781598738.96629548,0.00511794,13684,0.00015901,0.00000000,0,0.00000000,5816,5851,52,0.00071372
1781598739.06619811,0.00422654,13822,0.00010692,0.00000000,0,0.00000000,5851,5866,36,0.00063751
1781598739.16533399,0.00388388,13735,0.00006719,0.00000000,0,0.00000000,5866,5893,37,0.00125693
1781598739.26623011,0.00403400,13625,0.00010000,0.00000000,0,0.00000000,5893,5900,36,0.00058764
1781598739.36618781,0.00523391,13749,0.00015961,0.00000000,0,0.00000000,5900,5920,43,0.00084019
1781598739.46639538,0.00457467,13685,0.00013429,0.00000000,0,0.00000000,5920,5938,41,0.00086752
